Meter Type,Main Meter,Main Meter,Main Meter,Main Meter
2026-03-12 00:00:00,0,43.54022,3.7847,0.0
2026-03-12 00:30:00,0,43.2553,3.69868,0.0
2026-03-12 01:00:00,0,42.53492,3.58042,0.01076
2026-03-12 01:30:00,0,43.76064,2.71488,0.0
2026-03-12 02:00:00,0,42.70158,3.73094,0.0
2026-03-12 02:30:00,0,43.34132,3.2471,0.0
2026-03-12 03:00:00,0,42.9435,3.17184,0.0
2026-03-12 03:30:00,0,43.2768,4.69862,0.0
2026-03-12 04:00:00,0,42.4704,4.87066,0.0
2026-03-12 04:30:00,0,42.91124,4.41908,0.0
2026-03-12 05:00:00,0,42.61556,4.33844,0.0
2026-03-12 05:30:00,0,43.49722,3.99974,0.0
2026-03-12 06:00:00,0,43.65312,4.0535,0.0
2026-03-12 06:30:00,0,43.7499,3.96748,0.0
2026-03-12 07:00:00,0,43.01338,3.67718,0.0
2026-03-12 07:30:00,0,40.4114,4.62336,0.0
2026-03-12 08:00:00,0,46.84646,1.76332,1.69882
2026-03-12 08:30:00,0,96.58522,0.0,33.50324
2026-03-12 09:00:00,0,115.8313,0.0,45.66374
2026-03-12 09:30:00,0,114.18626,0.0,43.30906
2026-03-12 10:00:00,0,115.2722,0.0,43.01338
2026-03-12 10:30:00,0,114.49806,0.0,42.35214
2026-03-12 11:00:00,0,115.62702,0.0,41.621
2026-03-12 11:30:00,0,115.71304,0.0,42.15322
2026-03-12 12:00:00,0,116.1001,0.0,42.90048
2026-03-12 12:30:00,0,116.66996,0.0,43.07252
2026-03-12 13:00:00,0,118.37954,0.0,43.7929
2026-03-12 13:30:00,0,117.18606,0.0,43.44884
2026-03-12 14:00:00,0,116.53018,0.0,42.14784
2026-03-12 14:30:00,0,116.48718,0.0,41.98656
2026-03-12 15:00:00,0,116.70222,0.0,41.3307
2026-03-12 15:30:00,0,118.79886,0.0,42.81448
2026-03-12 16:00:00,0,109.6274,0.0,38.87924
2026-03-12 16:30:00,0,60.64128,0.0,12.24654
2026-03-12 17:00:00,0,42.81448,3.85996,0.87092
2026-03-12 17:30:00,0,40.98662,4.90292,0.0
2026-03-12 18:00:00,0,40.91674,4.44596,0.0
2026-03-12 18:30:00,0,41.23392,4.22016,0.0
2026-03-12 19:00:00,0,40.6103,4.58036,0.0
2026-03-12 19:30:00,0,42.19086,4.44058,0.0
2026-03-12 20:00:00,0,43.62086,2.20416,0.0
2026-03-12 20:30:00,0,43.34132,2.1289,0.01076
2026-03-12 21:00:00,0,43.86816,1.81708,0.0
2026-03-12 21:30:00,0,42.61018,3.04282,0.0
2026-03-12 22:00:00,0,42.72846,3.67718,0.0
2026-03-12 22:30:00,0,42.48116,3.85996,0.0
2026-03-12 23:00:00,0,42.61556,3.88148,0.0
2026-03-12 23:30:00,0,42.6962,3.85996,0.0
2026-03-13 00:00:00,0,42.68006,3.62342,0.0
2026-03-13 00:30:00,0,43.2768,3.27936,0.0
2026-03-13 01:00:00,0,42.52416,3.67718,0.0
2026-03-13 01:30:00,0,43.008,5.03194,0.0
2026-03-13 02:00:00,0,42.56718,5.31686,0.0
2026-03-13 02:30:00,0,42.25536,4.87066,0.0
2026-03-13 03:00:00,0,42.51342,4.91366,0.0
2026-03-13 03:30:00,0,43.11552,4.22016,0.0
2026-03-13 04:00:00,0,41.98656,4.44058,0.0
2026-03-13 04:30:00,0,43.03488,3.99974,0.01076
2026-03-13 05:00:00,0,42.21236,3.94598,0.0
2026-03-13 05:30:00,0,42.81448,3.83846,0.0
2026-03-13 06:00:00,0,43.40584,3.7847,0.0
2026-03-13 06:30:00,0,42.21774,4.72012,0.0
2026-03-13 07:00:00,0,52.73856,2.59124,2.36544
2026-03-13 07:30:00,0,63.9529,0.0,6.02112
2026-03-13 08:00:00,0,82.2098,0.0,13.75182
2026-03-13 08:30:00,0,181.95612,0.0,59.37256
2026-03-13 09:00:00,0,218.2978,0.0,65.88288
2026-03-13 09:30:00,0,236.8988,0.0,68.75904
2026-03-13 10:00:00,0,243.307,0.0,74.74254
2026-03-13 10:30:00,0,234.0066,0.0,73.5652
2026-03-13 11:00:00,0,236.0602,0.0,78.08104
2026-03-13 11:30:00,0,236.845,0.0,84.06452
2026-03-13 12:00:00,0,240.0814,0.0,85.56442
2026-03-13 12:30:00,0,244.7156,0.0,87.34926
2026-03-13 13:00:00,0,245.5112,0.0,82.54312
2026-03-13 13:30:00,0,234.6086,0.0,79.64008
2026-03-13 14:00:00,0,230.2112,0.0,76.96282
2026-03-13 14:30:00,0,241.3502,0.0,76.7693
2026-03-13 15:00:00,0,244.0382,0.0,65.36142
2026-03-13 15:30:00,0,241.6834,0.0,63.81312
2026-03-13 16:00:00,0,253.2526,0.0,63.99592
2026-03-13 16:30:00,0,253.6182,0.0,67.47956
2026-03-13 17:00:00,0,251.0808,0.0,69.89876
2026-03-13 17:30:00,0,227.9962,0.0,68.13542
2026-03-13 18:00:00,0,203.5354,0.0,58.8242
2026-03-13 18:30:00,0,192.67588,0.0,58.67368
2026-03-13 19:00:00,0,183.61192,0.0,57.749
2026-03-13 19:30:00,0,178.38646,0.0,57.84576
2026-03-13 20:00:00,0,163.51104,0.0,45.77126
2026-03-13 20:30:00,0,158.6404,0.0,45.19066
2026-03-13 21:00:00,0,155.24816,0.0,41.31456
2026-03-13 21:30:00,0,146.08744,0.0,41.6855
2026-03-13 22:00:00,0,125.12104,0.0,36.04072
2026-03-13 22:30:00,0,71.83412,0.05376,7.78446
2026-03-13 23:00:00,0,49.30868,5.8706,0.0
2026-03-13 23:30:00,0,47.20128,5.46202,0.0
2026-03-14 00:00:00,0,45.77126,5.47276,0.0
2026-03-14 00:30:00,0,47.31956,4.35456,0.0
2026-03-14 01:00:00,0,46.87872,5.51578,0.0
2026-03-14 01:30:00,0,45.9433,5.65556,0.0
2026-03-14 02:00:00,0,47.52384,5.04268,0.0
2026-03-14 02:30:00,0,46.5239,4.9943,0.0
2026-03-14 03:00:00,0,46.68518,4.80614,0.0
2026-03-14 03:30:00,0,47.58836,4.38682,0.0
2026-03-14 04:00:00,0,46.33038,4.33844,0.0
2026-03-14 04:30:00,0,47.65288,3.92448,0.0
2026-03-14 05:00:00,0,47.8679,3.83846,0.0
2026-03-14 05:30:00,0,47.34106,3.40838,0.0
2026-03-14 06:00:00,0,47.35182,3.95674,0.01076
2026-03-14 06:30:00,0,48.42702,4.60186,0.0
2026-03-14 07:00:00,0,51.20104,4.70938,0.0
2026-03-14 07:30:00,0,71.02772,0.01076,9.4295
2026-03-14 08:00:00,0,106.45556,0.0,27.71866
2026-03-14 08:30:00,0,195.89072,0.0,72.7803
2026-03-14 09:00:00,0,226.2222,0.0,85.29564
2026-03-14 09:30:00,0,232.7164,0.0,82.5915
2026-03-14 10:00:00,0,242.4146,0.0,82.3926
2026-03-14 10:30:00,0,250.9518,0.0,75.71022
2026-03-14 11:00:00,0,272.2514,0.0,87.28474
2026-03-14 11:30:00,0,278.9876,0.0,93.51016
2026-03-14 12:00:00,0,278.1704,0.0,94.5316
2026-03-14 12:30:00,0,277.1974,0.0,97.11208
2026-03-14 13:00:00,0,267.913,0.0,95.46702
2026-03-14 13:30:00,0,257.2846,0.0,95.18746
2026-03-14 14:00:00,0,254.8546,0.0,92.63924
2026-03-14 14:30:00,0,253.7688,0.0,93.95098
2026-03-14 15:00:00,0,247.8658,0.0,83.04846
2026-03-14 15:30:00,0,258.5964,0.0,86.83316
2026-03-14 16:00:00,0,258.2416,0.0,82.98394
2026-03-14 16:30:00,0,265.7894,0.0,83.5968
2026-03-14 17:00:00,0,266.0152,0.0,84.57524
2026-03-14 17:30:00,0,264.123,0.0,89.47814
2026-03-14 18:00:00,0,236.5332,0.0,83.86562
2026-03-14 18:30:00,0,212.2552,0.0,81.41952
2026-03-14 19:00:00,0,200.1592,0.0,81.01634
2026-03-14 19:30:00,0,173.27926,0.0,65.10336
2026-03-14 20:00:00,0,150.37748,0.0,55.20078
2026-03-14 20:30:00,0,146.61428,0.0,54.2116
2026-03-14 21:00:00,0,144.04458,0.0,56.00718
2026-03-14 21:30:00,0,137.60412,0.0,55.29754
2026-03-14 22:00:00,0,124.17486,0.0,48.73882
2026-03-14 22:30:00,0,71.12986,0.0,21.33734
2026-03-14 23:00:00,0,57.4802,0.0,8.66074
2026-03-14 23:30:00,0,57.5447,0.0,8.5586
2026-03-15 00:00:00,0,57.17914,0.0,6.23616
2026-03-15 00:30:00,0,57.7705,0.0,6.24692
2026-03-15 01:00:00,0,59.02848,0.0,6.9673
2026-03-15 01:30:00,0,57.61998,0.0,7.19308
2026-03-15 02:00:00,0,58.8457,0.0,7.34362
2026-03-15 02:30:00,0,58.64142,0.0,7.8167
2026-03-15 03:00:00,0,57.83502,0.0,7.7737
2026-03-15 03:30:00,0,58.85646,0.0,7.88122
2026-03-15 04:00:00,0,57.66298,0.0,7.41888
2026-03-15 04:30:00,0,57.91028,0.0,7.32212
2026-03-15 05:00:00,0,59.16826,0.0,7.97798
2026-03-15 05:30:00,0,57.84576,0.0,7.42964
2026-03-15 06:00:00,0,58.29736,0.0,7.09632
2026-03-15 06:30:00,0,58.83496,0.0,6.9888
2026-03-15 07:00:00,0,63.45832,0.0,6.30068
2026-03-15 07:30:00,0,80.18842,0.0,10.98854
2026-03-15 08:00:00,0,105.09006,0.0,18.42894
2026-03-15 08:30:00,0,205.4922,0.0,75.66184
2026-03-15 09:00:00,0,227.5768,0.0,77.0112
2026-03-15 09:30:00,0,232.8024,0.0,76.94132
2026-03-15 10:00:00,0,236.9634,0.0,77.23162
2026-03-15 10:30:00,0,247.5218,0.0,77.42516
2026-03-15 11:00:00,0,267.8646,0.0,89.35988
2026-03-15 11:30:00,0,262.9832,0.0,83.5968
2026-03-15 12:00:00,0,255.2632,0.0,84.75802
2026-03-15 12:30:00,0,259.8006,0.0,90.03726
2026-03-15 13:00:00,0,257.8114,0.0,89.9835
2026-03-15 13:30:00,0,250.328,0.0,88.48898
2026-03-15 14:00:00,0,251.9516,0.0,87.46216
2026-03-15 14:30:00,0,252.5,0.0,85.02682
2026-03-15 15:00:00,0,252.9408,0.0,86.49448
2026-03-15 15:30:00,0,259.005,0.0,85.34938
2026-03-15 16:00:00,0,258.1232,0.0,83.09146
2026-03-15 16:30:00,0,249.2206,0.0,82.58612
2026-03-15 17:00:00,0,249.898,0.0,83.91938
2026-03-15 17:30:00,0,245.1348,0.0,82.1453
2026-03-15 18:00:00,0,219.0398,0.0,69.67298
2026-03-15 18:30:00,0,209.0296,0.0,68.59778
2026-03-15 19:00:00,0,173.66632,0.0,51.22254
2026-03-15 19:30:00,0,172.40834,0.0,49.83552
2026-03-15 20:00:00,0,164.76366,0.0,43.37358
2026-03-15 20:30:00,0,158.62426,0.0,38.50292
2026-03-15 21:00:00,0,146.453,0.0,37.40622
2026-03-15 21:30:00,0,140.7222,0.0,39.2018
2026-03-15 22:00:00,0,134.357,0.0,40.0512
2026-03-15 22:30:00,0,76.11342,0.0,12.08526
2026-03-15 23:00:00,0,58.8672,2.87078,1.3225
2026-03-15 23:30:00,0,54.93198,3.66644,0.0
2026-03-16 00:00:00,0,55.23302,3.41914,0.0
2026-03-16 00:30:00,0,48.76032,3.21484,0.0
2026-03-16 01:00:00,0,47.5776,3.96748,0.0
2026-03-16 01:30:00,0,46.954,4.77926,0.0
2026-03-16 02:00:00,0,46.12608,5.46202,0.0
2026-03-16 02:30:00,0,47.20128,4.82764,0.0
2026-03-16 03:00:00,0,46.31962,4.77926,0.0
2026-03-16 03:30:00,0,47.0615,4.10726,0.0
2026-03-16 04:00:00,0,47.3088,4.075,0.0
2026-03-16 04:30:00,0,46.69594,4.032,0.0
2026-03-16 05:00:00,0,47.10452,3.7202,0.0
2026-03-16 05:30:00,0,48.39476,3.56966,0.0
2026-03-16 06:00:00,0,47.07226,4.38682,0.01076
2026-03-16 06:30:00,0,49.59898,4.0535,1.17196
2026-03-16 07:00:00,0,63.82388,0.0,6.9458
2026-03-16 07:30:00,0,77.1241,0.0,9.17146
2026-03-16 08:00:00,0,98.0475,0.0,14.32166
2026-03-16 08:30:00,0,183.24636,0.0,58.8027
2026-03-16 09:00:00,0,215.8356,0.0,66.67854
2026-03-16 09:30:00,0,219.8676,0.0,64.43674
2026-03-16 10:00:00,0,227.0716,0.0,65.7915
2026-03-16 10:30:00,0,247.5218,0.0,72.57602
2026-03-16 11:00:00,0,253.8654,0.0,73.86088
2026-03-16 11:30:00,0,259.5964,0.0,74.62964
2026-03-16 12:00:00,0,260.8112,0.0,78.26918
2026-03-16 12:30:00,0,246.0918,0.0,80.18842
2026-03-16 13:00:00,0,240.748,0.0,73.70498
2026-03-16 13:30:00,0,227.0286,0.0,69.5977
2026-03-16 14:00:00,0,222.4266,0.0,66.89356
2026-03-16 14:30:00,0,237.8666,0.0,67.53332
2026-03-16 15:00:00,0,230.5982,0.0,67.59784
2026-03-16 15:30:00,0,254.4892,0.0,70.81268
2026-03-16 16:00:00,0,244.3284,0.0,70.43636
2026-03-16 16:30:00,0,230.996,0.0,66.41512
2026-03-16 17:00:00,0,230.5336,0.0,71.7051
2026-03-16 17:30:00,0,220.115,0.0,68.8612
2026-03-16 18:00:00,0,181.2465,0.0,45.55622
2026-03-16 18:30:00,0,167.6237,0.0,44.50254
2026-03-16 19:00:00,0,158.1727,0.0,44.0402
2026-03-16 19:30:00,0,151.21614,0.0,44.72832
2026-03-16 20:00:00,0,143.51772,0.0,42.72846
2026-03-16 20:30:00,0,135.50748,0.0,43.31982
2026-03-16 21:00:00,0,131.669,0.0,42.78222
2026-03-16 21:30:00,0,130.42178,0.0,40.47054
2026-03-16 22:00:00,0,130.13146,0.0,37.78254
2026-03-16 22:30:00,0,75.24788,0.0,12.04224
2026-03-16 23:00:00,0,49.21192,4.17178,0.65588
2026-03-16 23:30:00,0,48.41626,4.77926,0.0
2026-03-17 00:00:00,0,48.59904,5.46202,0.0
2026-03-17 00:30:00,0,47.04,6.63398,0.0
2026-03-17 01:00:00,0,45.53472,6.12864,0.0
2026-03-17 01:30:00,0,43.02952,5.419,0.0
2026-03-17 02:00:00,0,42.41664,5.90284,0.0
2026-03-17 02:30:00,0,43.0779,5.16096,0.0
2026-03-17 03:00:00,0,41.7554,5.0857,0.0
2026-03-17 03:30:00,0,42.7177,4.5911,0.0
2026-03-17 04:00:00,0,42.65856,4.3223,0.0
2026-03-17 04:30:00,0,42.38438,4.12876,0.0
2026-03-17 05:00:00,0,43.98106,3.70944,0.01076
2026-03-17 05:30:00,0,43.36282,4.10726,0.0
2026-03-17 06:00:00,0,43.09402,4.10726,0.0
2026-03-17 06:30:00,0,42.6532,5.03194,0.0
2026-03-17 07:00:00,0,50.08282,4.77926,0.0
2026-03-17 07:30:00,0,55.92116,3.29012,0.41932
2026-03-17 08:00:00,0,88.84378,0.01076,10.752
2026-03-17 08:30:00,0,185.8591,0.0,62.08206
2026-03-17 09:00:00,0,205.7502,0.0,62.13582
2026-03-17 09:30:00,0,205.8794,0.0,58.56616
2026-03-17 10:00:00,0,208.2662,0.0,58.18984
2026-03-17 10:30:00,0,209.7392,0.0,58.10382
2026-03-17 11:00:00,0,220.9428,0.0,58.31886
2026-03-17 11:30:00,0,232.5442,0.0,57.05012
2026-03-17 12:00:00,0,233.9744,0.0,57.30816
2026-03-17 12:30:00,0,235.1786,0.0,59.61984
2026-03-17 13:00:00,0,221.373,0.0,60.34024
2026-03-17 13:30:00,0,209.8576,0.0,60.06068
2026-03-17 14:00:00,0,206.2448,0.0,59.91016
2026-03-17 14:30:00,0,210.578,0.0,59.51232
2026-03-17 15:00:00,0,217.9646,0.0,60.7488
2026-03-17 15:30:00,0,251.3388,0.0,81.90874
2026-03-17 16:00:00,0,243.436,0.0,87.274
2026-03-17 16:30:00,0,242.3178,0.0,87.8116
2026-03-17 17:00:00,0,241.1458,0.0,86.05902
2026-03-17 17:30:00,0,252.07,0.0,85.93
2026-03-17 18:00:00,0,217.9754,0.0,69.36116
2026-03-17 18:30:00,0,202.514,0.0,68.02254
2026-03-17 19:00:00,0,173.21474,0.0,47.02926
2026-03-17 19:30:00,0,157.50608,0.0,39.54586
2026-03-17 20:00:00,0,151.19464,0.0,41.87904
2026-03-17 20:30:00,0,143.79728,0.0,41.69088
2026-03-17 21:00:00,0,128.79822,0.0,40.5458
2026-03-17 21:30:00,0,125.94894,0.0,42.50266
2026-03-17 22:00:00,0,119.92782,0.0,35.64288
2026-03-17 22:30:00,0,71.94164,0.0,7.74144
2026-03-17 23:00:00,0,52.24398,4.26854,0.8494
2026-03-17 23:30:00,0,45.83578,5.01044,0.0
2026-03-18 00:00:00,0,46.67444,4.19328,0.0
2026-03-18 00:30:00,0,45.62074,6.75226,0.0
2026-03-18 01:00:00,0,44.70682,6.9888,0.0
2026-03-18 01:30:00,0,46.17984,6.34368,0.0
2026-03-18 02:00:00,0,45.47022,6.38668,0.0
2026-03-18 02:30:00,0,44.92186,6.33294,0.0
2026-03-18 03:00:00,0,46.4594,5.92436,0.0
2026-03-18 03:30:00,0,45.49172,5.31686,0.0
2026-03-18 04:00:00,0,45.8788,5.1502,0.0
2026-03-18 04:30:00,0,46.36264,4.62336,0.0
2026-03-18 05:00:00,0,45.26592,4.8814,0.0
2026-03-18 05:30:00,0,46.14758,4.33844,0.0
2026-03-18 06:00:00,0,46.954,3.8062,0.0
2026-03-18 06:30:00,0,44.11546,5.03194,0.0
2026-03-18 07:00:00,0,46.28736,4.08576,0.0
2026-03-18 07:30:00,0,43.43808,5.52652,0.0
2026-03-18 08:00:00,0,44.77134,4.5911,0.32794
2026-03-18 08:30:00,0,110.42304,0.0,40.4544
2026-03-18 09:00:00,0,112.20788,0.0,43.008
2026-03-18 09:30:00,0,114.03572,0.0,43.22304
2026-03-18 10:00:00,0,118.11074,0.0,41.9328
2026-03-18 10:30:00,0,119.3042,0.0,41.85754
2026-03-18 11:00:00,0,118.26126,0.0,45.24442
2026-03-18 11:30:00,0,120.07834,0.0,45.85728
2026-03-18 12:00:00,0,121.20732,0.0,46.7927
2026-03-18 12:30:00,0,121.4546,0.0,47.90016
2026-03-18 13:00:00,0,121.50836,0.0,48.69582
2026-03-18 13:30:00,0,120.11062,0.0,47.70664
2026-03-18 14:00:00,0,128.61544,0.0,48.14746
2026-03-18 14:30:00,0,130.60456,0.0,45.54548
2026-03-18 15:00:00,0,132.89474,0.0,47.10452
2026-03-18 15:30:00,0,130.282,0.0,46.92174
2026-03-18 16:00:00,0,121.9707,0.0,46.98624
2026-03-18 16:30:00,0,117.6699,0.0,45.83578
2026-03-18 17:00:00,0,118.26126,0.0,46.5239
2026-03-18 17:30:00,0,119.85256,0.0,48.48078
2026-03-18 18:00:00,0,120.01384,0.0,49.26568
2026-03-18 18:30:00,0,118.62684,0.0,48.49152
2026-03-18 19:00:00,0,85.03758,0.0,25.43924
2026-03-18 19:30:00,0,59.6521,0.20428,8.54784
2026-03-18 20:00:00,0,47.90016,2.48372,0.01076
2026-03-18 20:30:00,0,45.71752,2.16652,0.0
2026-03-18 21:00:00,0,43.99718,2.9138,0.0
2026-03-18 21:30:00,0,44.44878,3.54816,0.0
2026-03-18 22:00:00,0,44.13696,4.51584,0.0
2026-03-18 22:30:00,0,44.09396,4.38682,0.0
2026-03-18 23:00:00,0,43.55636,4.63412,0.0
2026-03-18 23:30:00,0,44.56704,3.90298,0.0
2026-03-19 00:00:00,0,43.008,6.4942,0.0
2026-03-19 00:30:00,0,42.77146,6.70926,0.0
2026-03-19 01:00:00,0,43.7499,6.11788,0.0
2026-03-19 01:30:00,0,42.4059,6.4727,0.0
2026-03-19 02:00:00,0,43.72838,6.11788,0.0
2026-03-19 02:30:00,0,44.24448,5.92436,0.0
2026-03-19 03:00:00,0,42.50266,6.17164,0.0
2026-03-19 03:30:00,0,43.69614,5.1287,0.0
2026-03-19 04:00:00,0,44.05096,4.8384,0.0
2026-03-19 04:30:00,0,42.79296,4.7954,0.0
2026-03-19 05:00:00,0,44.40576,3.92448,0.0
2026-03-19 05:30:00,0,45.21216,3.93524,0.0
2026-03-19 06:00:00,0,43.7499,4.12876,0.0
2026-03-19 06:30:00,0,43.87892,4.11264,0.0
2026-03-19 07:00:00,0,43.73914,3.99974,0.0
2026-03-19 07:30:00,0,41.24468,4.661,0.0
2026-03-19 08:00:00,0,43.61012,3.59116,0.08602
2026-03-19 08:30:00,0,100.95054,0.05376,33.98708
2026-03-19 09:00:00,0,114.99266,0.0,42.85748
2026-03-19 09:30:00,0,124.949,0.0,44.1047
2026-03-19 10:00:00,0,133.30332,0.0,47.36256
2026-03-19 10:30:00,0,140.80822,0.0,49.57748
2026-03-19 11:00:00,0,144.0123,0.0,51.21178
2026-03-19 11:30:00,0,144.35636,0.0,51.38382
2026-03-19 12:00:00,0,145.57136,0.0,51.46982
2026-03-19 12:30:00,0,148.56576,0.0,54.10406
2026-03-19 13:00:00,0,149.141,0.0,55.66312
2026-03-19 13:30:00,0,155.80726,0.0,58.2436
2026-03-19 14:00:00,0,167.96238,0.0,62.64116
2026-03-19 14:30:00,0,168.78492,0.0,62.55514
2026-03-19 15:00:00,0,150.23772,0.0,57.16838
2026-03-19 15:30:00,0,141.33506,0.0,49.9108
2026-03-19 16:00:00,0,140.33512,0.0,49.40544
2026-03-19 16:30:00,0,132.01844,0.0,44.90036
2026-03-19 17:00:00,0,54.26536,3.17184,4.19328
2026-03-19 17:30:00,0,43.44884,4.73088,0.0
2026-03-19 18:00:00,0,43.64238,4.5696,0.0
2026-03-19 18:30:00,0,42.41664,5.05344,0.0
2026-03-19 19:00:00,0,43.11552,4.8169,0.0
2026-03-19 19:30:00,0,43.2553,5.20396,0.0
2026-03-19 20:00:00,0,44.8251,4.76314,0.0
2026-03-19 20:30:00,0,44.81434,4.36532,0.0
2026-03-19 21:00:00,0,43.02952,4.90292,0.0
2026-03-19 21:30:00,0,44.6208,4.5911,0.0
2026-03-19 22:00:00,0,45.06164,4.06426,0.0
2026-03-19 22:30:00,0,45.22292,3.56966,0.0
2026-03-19 23:00:00,0,45.0939,3.81696,0.0
2026-03-19 23:30:00,0,44.02406,4.38682,0.0
2026-03-20 00:00:00,0,45.1154,3.97824,0.0
2026-03-20 00:30:00,0,44.94336,3.75244,0.01076
2026-03-20 01:00:00,0,44.02406,3.35462,0.0
2026-03-20 01:30:00,0,45.3627,2.35468,0.0
2026-03-20 02:00:00,0,44.49178,4.5911,0.0
2026-03-20 02:30:00,0,43.84666,5.54804,0.0
2026-03-20 03:00:00,0,44.80358,4.90292,0.0
2026-03-20 03:30:00,0,43.78216,5.3975,0.0
2026-03-20 04:00:00,0,44.80358,4.60186,0.0
2026-03-20 04:30:00,0,44.73908,4.58036,0.0
2026-03-20 05:00:00,0,44.42726,4.36532,0.0
2026-03-20 05:30:00,0,46.02932,4.06426,0.0
2026-03-20 06:00:00,0,45.21216,4.50508,0.0
2026-03-20 06:30:00,0,43.34132,5.67706,0.0
2026-03-20 07:00:00,0,49.15814,5.8921,0.0
2026-03-20 07:30:00,0,64.28622,2.35468,2.60198
2026-03-20 08:00:00,0,94.5746,0.0,8.32206
2026-03-20 08:30:00,0,198.37444,0.0,68.40422
2026-03-20 09:00:00,0,223.4158,0.0,72.40398
2026-03-20 09:30:00,0,231.7916,0.0,74.82856
2026-03-20 10:00:00,0,233.7916,0.0,77.24238
2026-03-20 10:30:00,0,245.6402,0.0,72.533
2026-03-20 11:00:00,0,247.64,0.0,73.17812
2026-03-20 11:30:00,0,242.5006,0.0,66.40436
2026-03-20 12:00:00,0,243.8768,0.0,68.9741
2026-03-20 12:30:00,0,235.0388,0.0,69.8665
2026-03-20 13:00:00,0,238.2858,0.0,72.61902
2026-03-20 13:30:00,0,230.4584,0.0,81.81198
2026-03-20 14:00:00,0,230.5336,0.0,80.98408
2026-03-20 14:30:00,0,237.458,0.0,78.50036
2026-03-20 15:00:00,0,241.4362,0.0,82.03778
2026-03-20 15:30:00,0,239.4686,0.0,79.44116
2026-03-20 16:00:00,0,226.8564,0.0,73.41466
2026-03-20 16:30:00,0,226.9318,0.0,73.13512
2026-03-20 17:00:00,0,236.4688,0.0,75.83386
2026-03-20 17:30:00,0,237.6084,0.0,76.57576
2026-03-20 18:00:00,0,203.8686,0.0,60.6843
2026-03-20 18:30:00,0,179.9025,0.0,44.79284
2026-03-20 19:00:00,0,167.49468,0.0,42.13172
2026-03-20 19:30:00,0,144.31336,0.0,42.15322
2026-03-20 20:00:00,0,144.05532,0.0,42.6962
2026-03-20 20:30:00,0,134.18498,0.0,41.47048
2026-03-20 21:00:00,0,124.33614,0.0,42.21774
2026-03-20 21:30:00,0,123.18568,0.0,41.8199
2026-03-20 22:00:00,0,111.56276,0.0,33.56774
2026-03-20 22:30:00,0,61.42618,0.0,8.4457
2026-03-20 23:00:00,0,48.9216,3.61268,1.23648
2026-03-20 23:30:00,0,44.95412,5.09644,0.0
2026-03-21 00:00:00,0,43.93806,5.58028,0.0
2026-03-21 00:30:00,0,42.85748,5.80608,0.0
2026-03-21 01:00:00,0,42.86822,5.2201,0.0
2026-03-21 01:30:00,0,41.77152,5.419,0.0
2026-03-21 02:00:00,0,42.7392,5.18246,0.0
2026-03-21 02:30:00,0,42.85748,4.87066,0.0
2026-03-21 03:00:00,0,41.621,5.16096,0.0
2026-03-21 03:30:00,0,42.50266,5.03194,0.0
2026-03-21 04:00:00,0,42.36288,4.92442,0.0
2026-03-21 04:30:00,0,42.9435,4.75238,0.0
2026-03-21 05:00:00,0,43.2338,4.8814,0.0
2026-03-21 05:30:00,0,41.6855,5.20934,0.0
2026-03-21 06:00:00,0,43.41658,4.87066,0.0
2026-03-21 06:30:00,0,40.87374,6.04262,0.0
2026-03-21 07:00:00,0,47.66362,5.53728,0.0
2026-03-21 07:30:00,0,51.45908,3.79546,0.97844
2026-03-21 08:00:00,0,91.04796,0.0215,13.81632
2026-03-21 08:30:00,0,184.90216,0.0,63.31854
2026-03-21 09:00:00,0,210.2876,0.0,72.12442
2026-03-21 09:30:00,0,218.3086,0.0,77.8875
2026-03-21 10:00:00,0,219.6848,0.0,76.17256
2026-03-21 10:30:00,0,219.2978,0.0,76.32846
2026-03-21 11:00:00,0,221.7816,0.0,75.95752
2026-03-21 11:30:00,0,239.4794,0.0,77.36064
2026-03-21 12:00:00,0,250.9732,0.0,79.86048
2026-03-21 12:30:00,0,249.554,0.0,81.73672
2026-03-21 13:00:00,0,247.7476,0.0,85.03758
2026-03-21 13:30:00,0,232.5872,0.0,87.5428
2026-03-21 14:00:00,0,222.6846,0.0,85.2795
2026-03-21 14:30:00,0,233.1894,0.0,81.70446
2026-03-21 15:00:00,0,232.4476,0.0,81.95176
2026-03-21 15:30:00,0,234.1356,0.0,82.46784
2026-03-21 16:00:00,0,237.5654,0.0,83.46778
2026-03-21 16:30:00,0,236.6838,0.0,80.70452
2026-03-21 17:00:00,0,232.9852,0.0,80.29596
2026-03-21 17:30:00,0,229.7058,0.0,76.08654
2026-03-21 18:00:00,0,190.33192,0.0,59.9209
2026-03-21 18:30:00,0,174.41896,0.0,49.84628
2026-03-21 19:00:00,0,151.52796,0.0,42.45966
2026-03-21 19:30:00,0,139.83514,0.0,41.7339
2026-03-21 20:00:00,0,139.24378,0.0,42.23924
2026-03-21 20:30:00,0,137.52886,0.0,43.43808
2026-03-21 21:00:00,0,130.89486,0.0,42.07258
2026-03-21 21:30:00,0,128.75522,0.0,39.00826
2026-03-21 22:00:00,0,112.0681,0.0,32.73984
2026-03-21 22:30:00,0,69.16762,0.61286,5.25772
2026-03-21 23:00:00,0,52.45902,5.09644,0.0
2026-03-21 23:30:00,0,48.5883,5.24698,0.0
2026-03-22 00:00:00,0,49.63124,4.92442,0.0
2026-03-22 00:30:00,0,50.56666,4.0535,0.0
